PC1,PC2,PC3,PC4,PC5,label
0.6909024088111309,-0.13393944386146647,-0.02775368070803239,-0.1376757822491533,0.01789419009074224,sport
0.09456094801337285,0.04334093509354513,-0.026160066120433232,0.060194590715788886,0.005975451542102697,sport
0.058803238149589016,-0.01067641353832985,-0.005497272802002928,0.02391873342814758,0.05819379012551255,sport
0.473285305429047,-0.09528849140179509,-0.027655712089686417,-0.09005767989770033,0.00979049924385854,sport
0.20507164141119372,-0.031769159682958875,-0.005560562136891151,-0.008889062758888917,0.02457223496026623,sport
-0.060133104791056574,0.0277090855997431,-0.0019216641856546742,0.07179491765399186,0.014295439892528683,sport
0.5719632732305909,-0.11995985254609402,-0.027063033578424572,-0.13104287685918053,0.006537817418539483,sport
0.2644064720519064,-0.07437947628626268,-0.03890426385362238,-0.06456439151350783,0.015096430838238922,sport
0.30607014226209184,-0.03843433112239093,-0.005007761232629131,0.012718050119016638,0.014670829478644351,sport
0.6760718950400635,-0.14352861504779824,-0.010158323161490906,-0.12225189925876896,-0.01217060455628736,sport
0.06323268466816667,0.06787235646947903,-0.03502847880355026,0.36228054262909726,-0.14603554801446336,sport
3.203634369682167e-05,-0.0017116827126961306,-0.005207071954073666,0.025963649675259593,0.04595579411511522,sport
0.46657514263553057,-0.08929285736647996,-0.00996286259960517,-0.06755852097651387,0.02552686525351876,sport
0.039537166642299365,0.03341062088430935,-0.006882447900111881,0.07449819834053767,-0.01334717322350648,sport
0.011251208494270016,-0.01927987589310666,0.006059694297544587,0.04005365563718058,-0.010067644610674156,sport
0.6811387405449062,-0.1557484467164908,-0.002482477294697253,-0.13242523280612534,-0.004872181108939392,sport
0.0087347067036438,0.049234471936010674,0.002275512389921552,0.1489345614137404,-0.04065602445610804,sport
0.25370421789149866,-0.03909661754319183,-0.009858028602322242,-0.004598999732125598,0.022888850468083657,sport
0.05170358618557372,0.0012377197611433883,0.015972806691979057,0.053057162300270085,0.05673164982307332,sport
0.5873517651582837,-0.1692664446508532,0.015727675301366834,-0.11490495723909659,0.020669748459412496,sport
0.008062066293818006,0.162904567498447,0.005741012281633742,-0.025254938951085812,-0.005526553710972072,sport
0.0002097329797531035,0.12710655515167688,0.04227837714405513,-0.00487918789302531,-0.008640576032676458,sport
-0.025680456853972307,0.22913983691449116,-0.03486449748281931,-0.09567419404776238,-0.005042633125379595,sport
-0.01024321901796446,0.4455248749231434,-0.0611646933303335,-0.22101328449760732,-0.027467137028798185,sport
-0.0014683114606623272,0.18025800642634401,0.02300843991445411,-0.020307788678246657,-0.018543785308502682,sport
0.08114461723476792,0.13632930596299164,0.0146767901707157,0.27327119681257006,-0.09116033153355901,sport
-0.05992305695142068,0.009579284573960824,-0.0018549878319910737,0.07092934873365783,0.00995516324747257,sport
-0.0813534375752522,0.00430429463730321,-0.06434891109488487,0.17128679268324626,-0.07969958185221199,sport
0.02787117109343144,0.05681433819076198,-0.014132935135802454,0.36758868954056473,-0.20971522429044387,sport
0.06045313572363583,0.05684143501358444,0.11115366059557168,0.1823000908665237,-0.11755205832666515,sport
0.055009673702179386,0.18549458767330962,0.02033727375732079,0.014140381051105506,-0.04913162721026943,sport
0.09372948791805207,0.11863497602204097,0.019094617203043434,0.2683177126975126,-0.09866229175584122,sport
-0.04969045827472353,0.018582065113773017,0.007750870234140175,0.08959703222508761,0.01673279065083924,sport
-0.03743350999520383,0.0199281564282777,0.04968808636740654,0.10439901949368488,-0.04351510562682002,sport
-0.0012281653592548492,0.08219126650840977,0.0396890352213645,0.18737479888238107,-0.03442625833695851,sport
0.0028656778857256114,0.29680908851482496,-0.03504543747821012,-0.12441364707480235,-0.02174183397143966,sport
0.13102680061980715,0.08298375689582935,0.03232123137593318,0.17581673332821696,-0.07977526429828359,sport
-0.0398072652476117,0.031162778318350095,0.008670012225387099,0.027434755747678077,-0.00618011820372026,sport
0.09910286580482368,0.13440687062001305,0.026748435295996145,0.2643392644839673,-0.08246236402149136,sport
-0.05732927906780784,0.01983718166389445,-0.003757707529239295,0.07662361340749424,-0.010642115218926258,sport
0.0003989115851590669,0.08096537692289522,0.043088775020354166,0.2067128433595313,-0.05007777027690159,sport
-0.049961461347353374,-0.0017396332607700767,-0.020617096047939033,0.0836865112067349,-0.04481227413018484,sport
0.00018474085105856406,0.6169289239604029,-0.08228838391346117,-0.3052954720873218,-0.03247606115743439,sport
0.0030914713368256283,0.5451320392055758,-0.07539940182267098,-0.25881321510400285,-0.028304885167381867,sport
0.0007041236500317894,0.07474765574041199,0.031028214312496354,0.13271694471710635,-0.028656507339237372,sport
-0.09754936094747303,0.00361154217209142,-0.06749258987137673,0.22573396987288624,-0.08170912228653532,sport
0.01847518200116535,0.038590857131248706,0.032695415661620326,0.029119219339777982,-0.022506063678699992,sport
0.0353819351985361,0.06217326927543554,0.0315591430700878,0.20511631857506554,-0.06502472734370283,sport
-0.08030724987230273,0.03029813786322439,-0.02156439349234917,0.1348623113092424,-0.025684962028033036,sport
0.09906679658470674,0.1376429141764359,0.02777948348341702,0.28253446482566735,-0.10884618441169697,sport
-0.06870604102185524,0.016086336655421852,-0.056548891408543724,0.1691943960316168,-0.04400890382587997,sport
-0.07403733264381836,0.2619979923993693,-0.042782996367809814,-0.1240666696917847,0.0031071632503778075,sport
0.03308667969742615,0.6375624394357761,-0.07801151032365675,-0.32105235578575086,-0.027322286601092653,sport
0.008894276237483558,0.08204499157645925,0.037633148858532695,0.18537067030293075,-0.04447725560780621,sport
-0.0024059660215292574,0.32141472666485454,-0.04508062342106612,-0.15899225097941738,0.008484237734424274,sport
-0.008648716938945282,0.0576885987791959,0.006744264111414485,0.30204303772142227,-0.12574688419572333,sport
-0.07621887481471387,0.010930265110419163,-0.03783900358171356,0.14389046183171494,-0.05287884822319895,sport
-0.07397993344367773,0.0032179529053492323,-0.024403644356361644,0.10618298681183387,-0.013979363767230399,sport
-0.06250761059088696,0.013977865587117047,-0.016214037641402595,0.08748470665646664,0.0336531800571942,sport
0.10657301983682115,0.12694647696998343,0.033385618790515346,0.25317099382892816,-0.09432684232505487,sport
0.017697555308469358,0.32022831715410577,-0.045704102654895946,-0.1238031038568714,0.0010540682039793384,sport
-0.013026671331611703,0.46446054732705744,-0.05026634337157269,-0.21180834574940532,-0.007161829055044713,sport
0.0115510947514936,0.26200027713117324,-0.020953516560013298,-0.09044437701717958,-0.004324131875849863,sport
0.003046825320422398,0.6785175822971072,-0.07020413429991165,-0.35586677813591683,-0.03378574150916347,sport
0.01577418711548989,0.08643160813339398,0.029708407033433252,0.14274663860748396,-0.025490333638360188,sport
-0.002508249643244293,0.3017305074111308,-0.04070478459407886,-0.12986723248512844,-0.015124277449426122,sport
-0.06632551410864264,-0.00429778944250819,-0.04426084519391445,0.10926991844485433,-0.028887993791094795,sport
-0.00821868060313151,0.020044416599345975,0.03360255004709398,0.017180216777528446,-0.00784819610852672,sport
-0.1126187345760059,-0.09783472458428999,0.6396733543117892,-0.17658633945668095,-0.13862894396664383,finance
-0.16641766404127606,-0.18047384489308282,-0.21370904580924202,-0.20396351165452203,-0.2443088684144911,finance
-0.14725081151217842,-0.14290261218737718,-0.15518139467360878,-0.12463325208320336,-0.16201651036859302,finance
-0.13181380703146944,-0.0866506605654466,-0.023275223854124134,0.013838045201622531,0.11590586752668057,finance
-0.09333651582232572,-0.08202133111684502,0.5758277957606801,-0.14166136321885614,-0.11372755773222418,finance
-0.09410149892392039,-0.03599186104172333,0.08984404526338524,-0.010585172919692786,0.0031737855965635374,finance
-0.09397760772264332,-0.02460238806908746,0.05086315978070268,0.026941295720747528,0.01503133345467478,finance
-0.06895540732799776,-0.012042726627743397,0.02727557724303633,0.026298671355640676,0.03570910544583237,finance
-0.062691577764317,-0.04268009099391977,-0.031391073222998764,-0.007222706608405153,0.010209712407539559,finance
-0.09333074477961095,-0.056853008042072065,-0.033118955846273154,-0.005575062637272553,0.06855608065683087,finance
-0.07074482612454666,-0.026280456432212024,-0.020703672048384355,-0.0002375731548900176,-0.014570760520962527,finance
-0.07131742934714155,-0.02824503542745982,-0.01038038863634548,0.009903896135489218,-0.021580488609553285,finance
-0.1680749146505445,-0.20913668843942076,-0.23936089414693726,-0.19819588521529743,-0.22281157456079284,finance
-0.1701972527645451,-0.1839575561319487,-0.21297454174347732,-0.1746119148403724,-0.24846800292063193,finance
-0.1290884263346949,-0.12292381874313796,-0.12003568236614519,-0.08859359923425007,-0.10859089595463807,finance
-0.07741315786155703,-0.005529468531539145,0.025811346096797506,0.057627819790306255,0.019555974285612298,finance
-0.05501536035521828,-0.0016796596621789727,-0.0019098576513204009,0.04220943659551151,0.03207471272706463,finance
-0.06605295979989587,-0.01380915552701616,0.02471298295073983,0.028642389453597244,0.06390599671954267,finance
-0.07911224785423568,-0.04142279731302319,-0.03668222146666266,-0.01234765355225904,-0.029732981956737375,finance
-0.07409414412076308,-0.0271941709485288,-0.021203189640569872,0.018273033165000622,0.08559876806953728,finance
-0.04597872596215863,-0.0021537108803328163,-0.010651272730478965,0.03431169744814875,0.06867509032886202,finance
-0.06337133613346117,-0.010777677453516711,-4.8844630075970993e-05,0.033710669134296246,0.060765952497557334,finance
-0.056270188815383,-0.006271923062892082,-0.002480120387731845,0.03772780735337545,0.10664690144619782,finance
-0.06761050392527296,-0.010691311927415535,-0.009701291776995666,0.044307939663362286,0.11037784878847975,finance
-0.05254723495265632,0.0010695752796846165,0.002124993685594725,0.028073741521637777,0.048167065636593974,finance
-0.19750130623030243,-0.23071570018137863,-0.269645854186166,-0.24441435757298274,-0.2790813065592074,finance
-0.09479014761434844,-0.034089313879340236,-0.014783169329331174,0.008797906348694848,0.00912176485086262,finance
-0.15376263932709427,-0.14787346535254636,-0.1596297602019776,-0.0847286565583081,-0.11947189277152934,finance
-0.09843221902853315,-0.04275518235669148,-0.011859023015107726,0.002281201168814723,0.012867662382825884,finance
-0.12115707618980635,-0.07800347024003196,0.10310372695065208,-0.0670878335934594,0.24926423314493834,finance
-0.11602015526213122,-0.06431075927933604,-0.039168300150553906,0.0311128638721039,0.20829992868774605,finance
-0.1068411491590402,-0.06926124715201416,-0.047778085060475185,-0.028665854236394672,0.058001737356449326,finance
-0.17984013418590553,-0.2088714543004522,-0.25179747551010523,-0.2051575842510456,-0.23230982895827096,finance
-0.08202315674253789,-0.04955860852730137,0.007644796672793194,0.002487136879050275,0.4832492062414454,finance
-0.11181332727944239,-0.09866946748172077,-0.08727289754531152,-0.07039494366305324,0.010804619369482836,finance
-0.1132713795477041,-0.07419046454537681,-0.0639248682870537,-0.005597850563190546,0.08413527036601538,finance
-0.09562643780028786,-0.062208977840248446,-0.04184864112291943,-0.02565971712720173,0.10863571024861626,finance
-0.16385728396520488,-0.19089391587298088,-0.22815732918816994,-0.20470042689381326,-0.18800559034271067,finance
-0.1082978695051742,-0.09123778818656056,0.5680938442339801,-0.14045875534377786,-0.09068908475652072,finance
-0.1244815750057795,-0.08052167252407509,-0.08493321473580566,0.0005776243585350142,0.1202269121402559,finance
-0.1295923194782201,-0.09385752334918514,0.2957052627476015,-0.10417795898786451,0.020415863410842137,finance
-0.17774150168123817,-0.18742054482059542,-0.22394507424433918,-0.16808625718024814,-0.16380632924044597,finance
-0.10504612487285077,-0.07611167548089613,-0.04564064977585267,-0.04718036052103097,0.1329290222323057,finance
-0.1112006988916352,-0.061211413012084485,-0.037779393770636695,0.007024068625950277,0.10549981867384808,finance
-0.14602331112079006,-0.1273309181013085,-0.1831956337352846,-0.11592262705775733,-0.15490822709213456,finance
-0.07302103748702651,-0.02288120118587092,-0.03107052024135588,-0.009069876785115689,0.011821465968499744,finance
-0.09846017285236905,-0.08232339943125012,-0.04776624521012238,-0.04515778045917516,0.09589837355033363,finance
-0.1303664026763207,-0.13553648929328205,-0.16726086353999473,-0.11199847397886832,-0.11521043413424507,finance
-0.13166463721137772,-0.08005528915526455,-0.053642117213445376,0.012485947003138842,0.1438413294082947,finance
-0.11675089209588409,-0.07213602348175154,-0.06338566980990239,-0.01974306396310133,-0.0061257572264451655,finance
-0.19498949879672614,-0.23305790367700674,-0.26001284333092084,-0.21993527788926517,-0.22698997959107414,finance
-0.08056994123659633,-0.03604965683232767,-0.014538178121795439,0.011034209289859988,0.043486773606012386,finance
-0.1178328106078189,-0.06632065279426297,0.0021526798974224803,0.026479785029722883,0.11589231743069106,finance
-0.10925293409830532,-0.05221729755535303,-0.0691203872171797,0.007615900023388507,0.049789316090841855,finance
-0.08884742862325508,-0.04784403784805083,-0.010159336301184244,0.003425835531991576,0.2312925160013544,finance
-0.08612987468394713,-0.012947219896173876,-0.03560828569535497,0.04607381863053339,0.024272930152363113,finance
-0.11513335816498024,-0.04817308564300879,-0.05544227913975075,-0.00020973805441666608,0.031308251384027055,finance
-0.059855029081511434,-0.009507640818341302,0.10333205030617648,-0.008335592226028971,0.014897107248364863,finance
-0.08423998753054378,-0.032848491553864,-0.019830703237870454,0.019828824880429374,0.11316221924212172,finance
-0.12344365048692095,-0.06997513703319354,-0.029947799276985914,0.0034236363077150733,0.22987310981518652,finance
-0.11636845714316024,-0.06971982891090485,0.06135566518993683,-0.06506702801127807,0.2702651228960783,finance
-0.10813474200904873,-0.07499130947878918,-0.02146609669081855,-0.018923285661812,0.45105796001837906,finance
-0.10316354304291746,-0.06667817529151795,-0.06153475791935025,-0.017314132455949465,0.4666266878756976,finance
-0.0981442289420803,-0.05889249147351494,-0.014997649450594256,-0.02774827414525795,-0.021653057327036235,finance
-0.09705599313317557,-0.062454778970063685,0.09411531255595047,-0.060418988629624616,0.18771597932817252,finance
-0.10515426806183392,-0.06788658902614428,-0.06583378796206486,-0.016048129423659647,0.463458255443724,finance
-0.1695581208902357,-0.17775633666294144,-0.19779780435404312,-0.1565861097261742,-0.22878429468473904,finance
-0.12845421853832528,-0.0978039254856932,0.6302604253937165,-0.1674236291560599,-0.1342030913861457,finance
-0.08279783730829483,-0.06012402006755926,-0.009892604642573318,-0.009499249590551671,0.325853707193157,finance
-0.10625722815239338,-0.07679924328608453,-0.05664266702996335,-0.04194946344093788,-0.06570329828021639,finance
-0.10437595110931783,-0.06689147087442664,-0.039434582560767914,-0.012022714757794954,0.05528907499632204,finance
-0.055861404660865914,-0.010376406444855843,0.06961093190791606,0.036667666190161305,0.04003159881167597,finance
-0.13829825584220024,-0.11708891782298023,0.027093378791066786,-0.1012158712222782,-0.1322380462088105,finance
-0.07163344515976165,-0.01675392600587722,-0.011988092497041027,0.05099268379102221,0.03247967441425992,finance
-0.09338961396910321,-0.03945246218330762,-0.034713622905955435,0.02905160514371761,0.0958175646485258,finance
-0.12009261247843361,-0.06219086035913352,-0.05328606920552167,0.003874592403670587,0.007103745654259856,finance
-0.10957496748711815,-0.07674577930700677,-0.06658851456630095,-0.03161230767341143,0.03563308249494785,finance
-0.09103802044236955,-0.05931268778319215,-0.03917306722094749,-0.005088533547021797,0.40825633639735137,finance
-0.0708717297503009,-0.03021031629054038,0.018672987854989612,0.0066455864742335415,0.4217642486003297,finance
-0.05362110181004879,-0.019415801535281305,-0.007350686709922593,-0.0007887939430294036,0.11750496307217387,finance
-0.12716305589708954,-0.06766107942726028,-0.08323592425575632,-0.004650579768960113,0.09889281473231931,finance
-0.05864104689241906,-0.025827308915485025,0.2030099664220052,-0.03436024849354524,-0.02483813000812167,finance
-0.12792302107436168,-0.08432233251428514,-0.03979561731361232,-0.01767478323801861,0.3378232165378159,finance
-0.05600356002296456,-0.012298721916791188,0.06986405602887874,0.023250104043133896,0.02983549225549566,finance
-0.09036057822728605,-0.029678223845931696,-0.0324764388088217,0.01812534247119146,0.1695143675830721,finance
-0.08431571397881286,-0.022025766870270976,0.0742441786666841,-0.010388630501267699,0.011288524649979176,finance
-0.10625849698758084,-0.08593218889589724,0.5593211105544098,-0.14178522403286922,-0.13817782812547533,finance
-0.1091754997908336,-0.07914350097130615,-0.0737793654400995,-0.03583670418055562,0.019939122551424666,finance
-0.10498547960916577,-0.0925981189689212,0.6600269563163942,-0.16317083186786252,-0.14976910374102198,finance
-0.07787331395820032,-0.029519862248726547,0.14106614501673423,-0.024222954257502656,0.06485978047074277,finance
-0.08333389244065591,-0.046138004688383576,-0.03320343040482794,-0.016744267674631025,0.06884775403986006,finance
-0.16281907221834063,-0.17383322291713701,-0.18254564059530656,-0.1381656986194889,-0.11278892871094245,finance
-0.13232436961712984,-0.12740523281024232,-0.12589528301880398,-0.08291438074849833,-0.09082212707229628,finance
-0.13936371516657273,-0.12098776511647376,-0.12654893798969785,-0.0514026801231829,-0.08204932420899906,finance
-0.08493345812719057,-0.05226753926543118,0.44134952765283003,-0.11150317975942156,-0.0971115711797517,finance
-0.05226803496251722,-0.012314067797025416,-0.018371534867992336,0.002781434805103148,0.008744400002300347,finance
-0.17101643530603378,-0.20570703771040386,-0.2358426619899564,-0.2113103339853989,-0.29234961185998176,finance
-0.1762177905095682,-0.19591414817181466,-0.22562347360307586,-0.22154531204514805,-0.2320132073854338,finance
-0.11325246557593492,-0.0870697510406245,0.4618775517951721,-0.11221635892944909,-0.08156258341124714,finance
-0.10764543764260821,-0.09784958737826871,0.6665095531928061,-0.18036605792277224,-0.1476536754263117,finance
